665
196
209
556
65
337
861
837
0
712
703
291
175
596
651
536
494
685
590
896
821
888
676
538
605
560
248
480
97
875
843
320
845
803
419
713
474
79
805
885
758
426
651
458
228
855
807
93
734
600
342
