483
626
432
435
293
320
230
312
0
430
447
600
215
327
322
292
351
359
535
178
312
227
255
221
486
360
165
312
303
211
283
418
226
393
181
308
428
164
291
241
435
228
410
543
295
188
357
113
350
255
298
